imdbID,title,year,genre,genres_list,plot,poster,rating,director,actors,runtime
tt9376612,Shang-Chi and the Legend of the Ten Rings,2021,"Action, Adventure, Fantasy",Action|Adventure|Fantasy,"Shang-Chi, the master of weaponry-based Kung Fu, is forced to confront his past after being drawn into the Ten Rings organization.",https://m.media-amazon.com/images/M/MV5BZmY5MDcyNzAtYzg3MC00MGNlLTg3OGItNmRjYThkZGVlNzAyXkEyXkFqcGc@._V1_SX300.jpg,7.3,Destin Daniel Cretton,"Simu Liu, Awkwafina, Tony Leung Chiu-wai",132 min
tt0357413,Anchorman: The Legend of Ron Burgundy,2004,Comedy,Comedy,"In 1970s San Diego, journalism was a well respected profession and people actually cared about what they saw on TV. And the top rated anchor man in the city is Ron Burgundy. He enjoys his run at the top, and has for the last five years. And his news team is equally as good as he is. Professional jock and former professional baseball player Champ Kind handles the sports, the curiously dim witted Brick Tamland - who's a few channels short of a cable subscription - handles the weather, and ladies' man Brian Fantana - whose collection of fine scents would be in the Guinness Book Of Records - handles the on-field reporting. But now all that is about to change forever. The TV station Burgundy works for, Channel 4, has embraced diversity and has hired a beautiful new female anchor named Veronica Corningstone. While Ron Burgundy and the rest of the Channel 4 news team enjoys fighting with competitors, drinking, and flirting with the ladies, Veronica quietly climbs her way to the top. And Veronica's success drives Ron Burgundy crazy. So much that Veronica's meddling causes Ron to get demoted and ultimately lose his job with Channel 6. Now left with nothing, Ron must find a way to get back to the top - and that involves a story about a rare Chinese panda giving birth on US soil. Will Ron be the one to report the story on a national level?",https://m.media-amazon.com/images/M/MV5BMTQ2MzYwMzk5Ml5BMl5BanBnXkFtZTcwOTI4NzUyMw@@._V1_SX300.jpg,7.1,Adam McKay,"Will Ferrell, Christina Applegate, Steve Carell",94 min
tt3569230,Legend,2015,"Biography, Crime, Drama",Biography|Crime|Drama,"The true story of London's most notorious gangsters, twins Reggie and Ronnie Kray. As the brothers rise through the criminal underworld, Ronnie advances the family business with violence and intimidation while Reggie struggles to go legitimate for local girl Frances Shea. In and out of prison, Ronnie's unpredictable tendencies and the slow disintegration of Reggie's marriage threaten to bring the brothers' empire tumbling to the ground.",https://m.media-amazon.com/images/M/MV5BMjE0MjkyODQ3NF5BMl5BanBnXkFtZTgwNDM1OTk1NjE@._V1_SX300.jpg,6.9,Brian Helgeland,"Tom Hardy, Emily Browning, Taron Egerton",132 min
tt1229340,Anchorman 2: The Legend Continues,2013,Comedy,Comedy,"Having left San Diego for New York City, Ron Burgundy is living the high life with his wife Veronica Corningstone and son Walter Burgundy. However, when the boss decides to promote Veronica to full time lead anchor and fire Ron, everything changes. Now heading back to San Diego, Ron is washed up and working part time at Sea World. His shot at redemption though comes in the form of a man named Freddie Schapp, who's an executive producer at the Global News Network, the world's first 24 hour round the clock news channel. He hires Ron, who proceeds to reunite the news team of Champ, Brick, and Brian, and head back to New York City. While there Ron and his news team are given the graveyard shift and a challenge. Ron comes up with a radical new idea to transform the news and that puts him at the top of the game once again. But how long will Ron's newfound fame last? And will Brick finally find true love?",https://m.media-amazon.com/images/M/MV5BMjE5ODk0NjQzNV5BMl5BanBnXkFtZTgwODk4MDA1MDE@._V1_SX300.jpg,6.3,Adam McKay,"Will Ferrell, Christina Applegate, Paul Rudd",119 min
tt0918940,The Legend of Tarzan,2016,"Action, Adventure, Drama",Action|Adventure|Drama,"Following his parents' death in Africa, John Clayton has been be raised by an ape, was known by the name Tarzan, but eventually left Africa and for his parents' home in England, along with the woman he fell in love with and married, Jane Porter. He is asked by Belgian King Leopold to go to Africa to see what he has done there to help the country. Initially, he refuses. But an American, George Washington Williams, wants him to accept so he can accompany him. He says that Leopold might be committing all sorts of atrocities to achieve his goal, like slavery. Clayton agrees and his wife insists that she accompany him because she misses Africa. When they arrive, a man named Rom, who works for Leopold, attacks their village and captures Tarzan and Jane. With Washington's help he escapes and sets out to rescue Jane by going across the jungle. Washington joins him despite being told that he might not make it.",https://m.media-amazon.com/images/M/MV5BMzY3OTI0OTcyMF5BMl5BanBnXkFtZTgwNjkxNTAwOTE@._V1_SX300.jpg,6.2,David Yates,"Alexander Skarsgård, Rory J Saper, Christian Stevens",110 min
tt0386140,The Legend of Zorro,2005,"Action, Adventure, Drama",Action|Adventure|Drama,"In 1850--against the backdrop of political unrest, as the scheming Jacob McGivens tries to stop California from joining the Union--the mysterious black-caped masked swordsman, Alejandro de la Vega, aka Zorro, finds himself in an unavoidable predicament. Having spent almost a decade protecting his people and fighting injustice, Alejandro's wife, Elena, insists that he gives up the black mask, and become a true father to their eight-year-old son, Joaquin. However, when Elena leaves him for the French count, Armand, it becomes evident that the conceited aristocrat is up to no good. Can Zorro, the legendary defender of the innocent, save both his marriage and the country?",https://m.media-amazon.com/images/M/MV5BZjM3OGM3ZjYtYTA3YS00OTc5LWE0M2UtZTNiZjc2Yzg0ZTlhXkEyXkFqcGc@._V1_SX300.jpg,6.0,Martin Campbell,"Antonio Banderas, Catherine Zeta-Jones, Rufus Sewell",129 min
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,2010,"Animation, Action, Adventure",Animation|Action|Adventure,"Soren (Jim Sturgess), a young barn owl, is kidnapped by owls of St. Aggie's, ostensibly an orphanage, where owlets are brainwashed into becoming soldiers. He and his new friends escape to the island of Ga'Hoole, to assist its noble, wise owls who fight the army being created by the wicked rulers of St. Aggie's.",https://m.media-amazon.com/images/M/MV5BMjE0NjA5OTA4N15BMl5BanBnXkFtZTcwODA3MTA3Mw@@._V1_SX300.jpg,6.9,Zack Snyder,"Jim Sturgess, Hugo Weaving, David Wenham",97 min
tt0146336,Urban Legend,1998,"Horror, Mystery, Thriller",Horror|Mystery|Thriller,"Urban Legend tells the story of a group of pretty college students at a remote New England university. The focus of the story is Natalie, a beautiful, academically-gifted student at the fictional Pendleton University. Natalie and her friends are all involved in the Folklore class being taught by Professor Wexler. Wexler regales his class with urban legends, which include Pendleton's own urban legend about a Psych professor who murdered six students at Stanley Hall 25 years ago. Natalie is the first one to suspect there's a killer on campus, especially after she has ties to all of the victims. No one, including her friends, Wexler, Dean Adams and security guard, of course, believes her until it's too late. Now she finds that she and her friends are part of the killer's ultimate urban legend.",https://m.media-amazon.com/images/M/MV5BZWNkZjQ1NzktNTlkZC00MDRiLWIzNjEtMmQwNDg5NzdjYTI5XkEyXkFqcGc@._V1_SX300.jpg,5.6,Jamie Blanks,"Jared Leto, Alicia Witt, Rebecca Gayheart",99 min
tt1318514,Rise of the Planet of the Apes,2011,"Action, Drama, Sci-Fi",Action|Drama|Sci-Fi,"At the story's heart is Caesar (Andy Serkis), a chimpanzee who gains human-like intelligence and emotions from an experimental drug. Raised like a child by the drug's creator, Will Rodman (James Franco) and a primatologist Caroline Aranha (Freida Pinto), Caesar ultimately finds himself taken from the humans he loves and imprisoned in an ape sanctuary in San Bruno. Seeking justice for his fellow inmates, Caesar gives the fellow apes the same drug that he inherited. He then assembles a simian army and escapes the sanctuary - putting man and ape on a collision course that could change the planet forever.",https://m.media-amazon.com/images/M/MV5BMjllODU1NDItODU1Ni00N2Y2LTg4Y2ItOTJjMTczZDliN2FhXkEyXkFqcGc@._V1_SX300.jpg,7.6,Rupert Wyatt,"James Franco, Andy Serkis, Freida Pinto",105 min
tt2103281,Dawn of the Planet of the Apes,2014,"Action, Adventure, Drama",Action|Adventure|Drama,"A growing nation of genetically evolved apes led by Caesar is threatened by a band of human survivors of the devastating virus unleashed a decade earlier. They reach a fragile peace, but it proves short-lived, as both sides are brought to the brink of a war that will determine who will emerge as Earth's dominant species.",https://m.media-amazon.com/images/M/MV5BNWNjYzQ4ZGItZTg1My00NTM2LTg1NDUtYThjOTQwMTYyNjU1XkEyXkFqcGc@._V1_SX300.jpg,7.6,Matt Reeves,"Gary Oldman, Keri Russell, Andy Serkis",130 min
tt0133152,Planet of the Apes,2001,"Action, Adventure, Sci-Fi",Action|Adventure|Sci-Fi,"It is the year 2029: Astronaut Leo Davidson boards a pod cruiser on a Space Station on a rescue and recovery mission. But an abrupt detour through a space time wormhole lands him on a strange planet where talking apes rule over the human race. With the help of a sympathetic chimpanzee activist named Ari and a small band of human rebels, Leo leads the effort to evade the advancing Gorilla Army led by General Thade and his most trusted warrior Attar. Now the race is on to reach a sacred temple within the planet's Forbidden Zone to discover the shocking secrets of mankind's past - and the key to its future.",https://m.media-amazon.com/images/M/MV5BYjczODRhOTQtZjdkYi00MmM2LTg1ZmEtZDQ3YjA5MDJhODNhXkEyXkFqcGc@._V1_SX300.jpg,5.7,Tim Burton,"Mark Wahlberg, Helena Bonham Carter, Tim Roth",120 min
tt1077258,Planet Terror,2007,"Action, Comedy, Horror",Action|Comedy|Horror,"After an experimental bio-nerve gas is accidentally released at a remote U.S. military base in Texas, those exposed to the gas turn into flesh-eating, mutating zombies out to kill. An assortment of various people who include stripper Cherry, her shady mechanic ex-boyfriend Wray, a strong-willed doctor, the local sheriff, and an assortment of various people must join forces to survive the night as the so-called ""sickos"" threaten to take over the whole town and the world.",https://m.media-amazon.com/images/M/MV5BNmEzZTAxNDQtN2ZmMy00NGNlLWI3NDYtNGI3ZTlkNWU1NWZhXkEyXkFqcGc@._V1_SX300.jpg,7.0,Robert Rodriguez,"Rose McGowan, Freddy Rodríguez, Josh Brolin",105 min
tt0063442,Planet of the Apes,1968,"Adventure, Sci-Fi",Adventure|Sci-Fi,Taylor and two other astronauts come out of deep hibernation to find that their ship has crashed. Escaping with little more than clothes they find that they have landed on a planet where men are pre-lingual and uncivilized while apes have learned speech and technology. Taylor is captured and taken to the city of the apes after damaging his throat so that he is silent and cannot communicate with the apes.,https://m.media-amazon.com/images/M/MV5BMjI2NzRkNmQtNTIwZi00ZWMxLThlOGQtMjQ1NjI3MzI5YmIzXkEyXkFqcGc@._V1_SX300.jpg,8.0,Franklin J. Schaffner,"Charlton Heston, Roddy McDowall, Kim Hunter",112 min
tt11389872,Kingdom of the Planet of the Apes,2024,"Action, Adventure, Drama",Action|Adventure|Drama,"Many years after the reign of Caesar, a young ape goes on a journey that will lead him to question everything he's been taught about the past and make choices that will define a future for apes and humans alike.",https://m.media-amazon.com/images/M/MV5BZDRlZTc3YTItOTk3Yi00NmU4LWFiOGUtNjgwMDZjNjIzNTU1XkEyXkFqcGc@._V1_SX300.jpg,6.8,Wes Ball,"Owen Teague, Freya Allan, Kevin Durand",145 min
tt0133240,Treasure Planet,2002,"Animation, Action, Adventure",Animation|Action|Adventure,"In this science fiction rendering of the classic novel ""Treasure Island"", Jim Hawkins (Joseph Gordon-Levitt) is a rebellious teen seen by the world as an aimless slacker. After he receives a map from a dying pirate, he embarks on an odyssey across the universe to find the legendary Treasure Planet.",https://m.media-amazon.com/images/M/MV5BN2VjNjk5MTAtNDE3Ni00NjczLWFhN2EtNGQ1ZmZmOWRjZjIyXkEyXkFqcGc@._V1_SX300.jpg,7.2,"Ron Clements, John Musker","Joseph Gordon-Levitt, Emma Thompson, Martin Short",95 min
tt0762125,Planet 51,2009,"Animation, Adventure, Comedy",Animation|Adventure|Comedy,"Lem is just an average teenager working on getting the girl and furthering his career at the local planetarium - except that he's an alien. At least to U.S. astronaut Captain Charles T. Baker who lands on Lem's planet hoping for a quick flag plant and a hasty return to earth and his millions of screaming fans. But on this alien planet the media has tagged spacemen as brain-eating, zombie-creating monsters, causing Baker to run for his life and into Lem's house. Now it's up to the green native to get the clumsy astronaut back to his spaceship before military dictator General Grawl and mad scientist Professor Kipple manage to exterminate the Earthly visitor.",https://m.media-amazon.com/images/M/MV5BOGJkZGRhOWItOTM2Ni00ZmFhLThlNDItMDA4YTI4YTc5NTI4XkEyXkFqcGc@._V1_SX300.jpg,6.0,"Jorge Blanco, Javier Abad, Marcos Martínez","Dwayne Johnson, Seann William Scott, Jessica Biel",91 min
tt0199753,Red Planet,2000,"Action, Sci-Fi, Thriller",Action|Sci-Fi|Thriller,"In the near future, Earth is dying. A new colony on Mars could be humanity's only hope. A team of American astronauts, each a specialist in a different field, is making the first manned expedition to the red planet and must struggle to overcome the differences in their personalities, backgrounds and ideologies for the overall good of the mission. When their equipment suffers life-threatening damage and the crew must depend on one another for survival on the hostile surface of Mars, their doubts, fears and questions about God, man's destiny and the nature of the universe become defining elements in their fates. In this alien environment they must come face to face with their most human selves.",https://m.media-amazon.com/images/M/MV5BMTY2MzE0MjAwOF5BMl5BanBnXkFtZTYwNDM4Mzg2._V1_SX300.jpg,5.7,Antony Hoffman,"Val Kilmer, Carrie-Anne Moss, Tom Sizemore",106 min
tt0078748,Alien,1979,"Horror, Sci-Fi",Horror|Sci-Fi,"In the distant future, the crew of the commercial spaceship Nostromo are on their way home when they pick up a distress call from a distant moon. The crew are under obligation to investigate and the spaceship descends on the moon afterwards. After a rough landing, three crew members leave the spaceship to explore the area on the moon. At the same time as they discover a hive colony of some unknown creature, the ship's computer deciphers the message to be a warning, not a distress call. When one of the eggs is disturbed, the crew realizes that they are not alone on the spaceship and they must deal with the consequences.",https://m.media-amazon.com/images/M/MV5BN2NhMDk2MmEtZDQzOC00MmY5LThhYzAtMDdjZGFjOGZjMjdjXkEyXkFqcGc@._V1_SX300.jpg,8.5,Ridley Scott,"Sigourney Weaver, Tom Skerritt, John Hurt",117 min
tt0103644,Alien³,1992,"Action, Horror, Sci-Fi",Action|Horror|Sci-Fi,"Ellen Ripley (Sigourney Weaver) is the only survivor when she crash lands on Fiorina 161, a bleak wasteland inhabited by former inmates of the planet's maximum security prison. Once again, Ripley must face skepticism and the alien as it hunts down the prisoners and guards. Without weapons or modern technology of any kind, Ripley leads the men into battle against the terrifying creature.",https://m.media-amazon.com/images/M/MV5BOGZiNmVlZGEtM2VmMi00ZTFkLTliMzEtZDNhYzUzNTcxMGY3XkEyXkFqcGc@._V1_SX300.jpg,6.4,David Fincher,"Sigourney Weaver, Charles S. Dutton, Charles Dance",114 min
tt2316204,Alien: Covenant,2017,"Horror, Sci-Fi, Thriller",Horror|Sci-Fi|Thriller,"In 2104, almost eleven years after the disastrous expedition to the distant moon, LV-223, in Prometheus (2012), the deep-space colonisation vessel, USCSS Covenant, is on course for the remote planet, Origae-6, with more than 2,000 colonists in cryogenic hibernation to build a new world. Instead, a rogue transmission entices the crew to a nearby habitable planet which resembles Earth. As a result, the unsuspecting crewmembers of the Covenant will have to cope with biological foes beyond human comprehension. Now, what started as a peaceful exploratory mission, will soon turn into a desperate rescue operation in uncharted space. Is there an escape from the treacherous, mysterious planet?",https://m.media-amazon.com/images/M/MV5BMjhiYWQ4MTAtOGY1Zi00ZjcyLTk1ZDYtODI3ODRhNjE4MzZhXkEyXkFqcGc@._V1_SX300.jpg,6.4,Ridley Scott,"Michael Fassbender, Katherine Waterston, Billy Crudup",122 min
tt0118583,Alien: Resurrection,1997,"Action, Horror, Sci-Fi",Action|Horror|Sci-Fi,"The saga continues 200 years after Ripley sacrificed herself for the sake of humanity. Her erstwhile employers long gone, this time it is the military that resurrects the one-woman killing machine through genetic cloning to extract the alien from within her, but during the process her DNA is fused with the queen and then the aliens escape. Now Ripley must decide where her allegiance lies.",https://m.media-amazon.com/images/M/MV5BNDMyNmU5ZGQtNzhiZi00NjRjLTk3NGUtMmQ5YWU4ODlkNTBhXkEyXkFqcGc@._V1_SX300.jpg,6.2,Jean-Pierre Jeunet,"Sigourney Weaver, Winona Ryder, Dominique Pinon",109 min
tt18412256,Alien: Romulus,2024,"Horror, Sci-Fi, Thriller",Horror|Sci-Fi|Thriller,"While scavenging the deep ends of a derelict space station, a group of young space colonists come face to face with the most terrifying life form in the universe.",https://m.media-amazon.com/images/M/MV5BMDU0NjcwOGQtNjNjOS00NzQ3LWIwM2YtYWVmODZjMzQzN2ExXkEyXkFqcGc@._V1_SX300.jpg,7.1,Fede Alvarez,"Cailee Spaeny, David Jonsson, Archie Renaux",119 min
tt0370263,Alien vs. Predator,2004,"Action, Adventure, Horror",Action|Adventure|Horror,"When a private satellite encounters an unidentified source of heat in Antarctica and it is found to be a pyramid buried deep underground , a search team comprising of top-of-the-line archaeologists and engineers is sent to Antarctica to find out more . Once there , the team comes across signs which indicate that the place is inhabited by an unknown alien species . It is not long before the aliens begin to hunt the team members . At the same time , a trio of coming-of-age Predators have arrived to collect the skulls of the aliens as trophies , and the humans are caught between a deadly battle between the two warring species .",https://m.media-amazon.com/images/M/MV5BMTU4MjIwMTcyMl5BMl5BanBnXkFtZTYwMTYwNDA3._V1_SX300.jpg,5.7,Paul W.S. Anderson,"Sanaa Lathan, Lance Henriksen, Raoul Bova",101 min
tt0095687,My Stepmother Is an Alien,1988,"Comedy, Sci-Fi",Comedy|Sci-Fi,"An alien is sent on a secret mission to Earth, where she appears as a gorgeous, attractive, and single lady. Her mission is to make contact with a rather nerdy young scientist, who's quite overwhelmed by her attentions, and isn't aware of the connection between her arrival and his work.",https://m.media-amazon.com/images/M/MV5BMmNmOWQ2NmUtOTcyZi00MGI5LWI5NDEtYzRkZWMxNWQ5Mjk5XkEyXkFqcGc@._V1_SX300.jpg,5.4,Richard Benjamin,"Dan Aykroyd, Kim Basinger, Jon Lovitz",105 min
tt0094631,Alien Nation,1988,"Action, Sci-Fi",Action|Sci-Fi,"A few years from now, Earth will have the first contact with an alien civilisation. These aliens, known as Newcomers, slowly begin to be integrated into human society after years of quarantine but are victims of a new type of discrimination. When the first Newcomer police officer, Sam Francisco is assigned his new partner, he is given Matthew Sykes , a mildly racist veteran, the animosity between them soon gives way to respect as they investigate the Newcomer underworld, and especially Newcomer leader William Harcourt.",https://m.media-amazon.com/images/M/MV5BY2M1ZmY1ODktM2I5NC00OGU0LThiNjAtM2E5NmU1NDE5MzU2XkEyXkFqcGc@._V1_SX300.jpg,6.3,Graham Baker,"James Caan, Mandy Patinkin, Terence Stamp",91 min
tt0996979,Alien Raiders,2008,"Action, Horror, Sci-Fi",Action|Horror|Sci-Fi,"It's the end of yet another night at Hastings Supermarket, an idyllic family grocery store in Buck Lake, Arizona. But the normal monotony of rounding up shopping carts and settling out the cash drawers is broken at 11:07pm, just before closing when a group of masked and armed-to-the-teeth militants invades the store, immediately killing several of the employees and shoppers and holding the rest hostage. Though the hostage-takers at first appear to be robbers or terrorists, they reveal themselves to be a cadre of rogue scientists that has discovered and tracked an alien infestation to THIS STORE on THIS NIGHT, and they are determined to find out which of the survivors are extraterrestrials and end the invasion at any cost.",https://m.media-amazon.com/images/M/MV5BYTI0OTRhNTYtNzVhOC00MTZiLTgxYjYtYjQyMTBkNTcwZTJjXkEyXkFqcGc@._V1_SX300.jpg,5.6,Ben Rock,"Carlos Bernard, Mathew St. Patrick, Rockmond Dunbar",85 min
tt2510434,Alien Abduction,2014,"Horror, Sci-Fi, Thriller",Horror|Sci-Fi|Thriller,A vacationing family encounters an alien threat in this thriller based on the real-life Brown Mountain Lights phenomenon in North Carolina.,https://m.media-amazon.com/images/M/MV5BMjMxMjUwMTU1Nl5BMl5BanBnXkFtZTgwOTI4NjMzMTE@._V1_SX300.jpg,4.9,Matty Beckerman,"Katherine Sigismund, Corey Eid, Riley Polanski",85 min
tt1291584,Warrior,2011,"Action, Drama, Sport",Action|Drama|Sport,"Two brothers face the fight of a lifetime - and the wreckage of their broken family - within the brutal, high-stakes world of Mixed Martial Arts (MMA) fighting in Lionsgate's action/drama, WARRIOR. A former Marine, haunted by a tragic past, Tommy Riordan returns to his hometown of Pittsburgh and enlists his father, a recovered alcoholic and his former coach, to train him for an MMA tournament awarding the biggest purse in the history of the sport. As Tommy blazes a violent path towards the title prize, his brother, Brendan, a former MMA fighter unable to make ends meet as a public school teacher, returns to the amateur ring to provide for his family. Even though years have passed, recriminations and past betrayals keep Brendan bitterly estranged from both Tommy and his father. But when Brendan's unlikely rise as an underdog sets him on a collision course with Tommy, the two brothers must finally confront the forces that tore them apart, all the while waging the most intense, winner-takes-all battle of their lives.",https://m.media-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_SX300.jpg,8.1,Gavin O'Connor,"Tom Hardy, Nick Nolte, Joel Edgerton",140 min
tt0082694,The Road Warrior,1981,"Action, Adventure, Sci-Fi",Action|Adventure|Sci-Fi,"Wandering the deserted highways of an energy-starved dystopian Australia after eradicating the Night Rider's followers in Mad Max (1979), the former patrolman, Max Rockatansky, finds himself roaming the endless wasteland scavenging for food and precious petrol. Suddenly, in the scorched wilderness, the hungry for fuel Max chances upon a small oil refinery; however, the place is under siege by Lord Humungus' barbarian horde of biker warlords, hell-bent on destruction and mayhem. Now, to get his hands on as much gas as he can carry, ""Mad"" Max will have to provide the defenceless community with a powerful truck to transport the gasoline to safety; nevertheless, this is easier said than done. Is Max, the battle-scarred Road Warrior, up to the task?",https://m.media-amazon.com/images/M/MV5BYTAyNzBiZWUtMGY4YS00YzkzLWJhNGUtNTU5OThlZjZhZTYyXkEyXkFqcGc@._V1_SX300.jpg,7.6,George Miller,"Mel Gibson, Bruce Spence, Michael Preston",96 min
tt0120657,The 13th Warrior,1999,"Action, Adventure, History",Action|Adventure|History,"A cultured diplomat joins a band of savage warriors in time to meet an even more fearsome enemy in this historical adventure. In 922 A.D., Ibn Fadlan (Antonio Banderas) is a Muslim emissary from Baghdad en route to meet with the King of Saqaliba when he is captured by a gang of Vikings. While Ibn and his people are intelligent and well-mannered, the Vikings are a rowdy and sometimes unpleasant lot, with an unquenchable appetite for food, alcohol, and women. However, in time he develops an understanding and respect for the Viking warriors and is welcomed into their society by their leader, Buliwyf. However, Ibn must now join them as they return to their homeland once they receive word of an invasion by a huge pack of bloodthirsty invaders who will destroy and eat anything in their path -- including the flesh of the men they have killed.",https://m.media-amazon.com/images/M/MV5BY2IwMTYyNjctYzhjZi00Y2Y3LWE3NjktMGVjMjFhNzk0NWFjXkEyXkFqcGc@._V1_SX300.jpg,6.6,John McTiernan,"Antonio Banderas, Diane Venora, Dennis Storhøi",102 min
tt0368909,Ong-Bak: The Thai Warrior,2003,"Action, Crime, Thriller",Action|Crime|Thriller,"Booting lives in a small and peaceful village. One day a sacred Buddha statuette called Ong Bak is stolen from the village by an immoral businessman. It soon becomes the task of a voluntary young man, Boonting (Phanom Yeeram), to track down the thief in Bangkok and reclaim the religious treasure. Along the way, Boonting uses his astonishing athleticism and traditional Muay Thai skills to combat his adversaries.",https://m.media-amazon.com/images/M/MV5BOTcwMTAzNDItODg2MC00MjE0LWEyNzYtYzZjNjZmNjdhODE2XkEyXkFqcGc@._V1_SX300.jpg,7.1,Prachya Pinkaew,"Tony Jaa, Phetthai Vongkumlao, Pumwaree Yodkamol",105 min
tt0080979,Kagemusha: The Shadow Warrior,1980,"Drama, History, War",Drama|History|War,"When a powerful warlord in medieval Japan dies, a poor thief recruited to impersonate him finds difficulty living up to his role and clashes with the spirit of the warlord during turbulent times in the kingdom.",https://m.media-amazon.com/images/M/MV5BYmJlMTQwZmMtNGRhMy00MjgzLTliNDYtZTliYjIxY2I0NTA4XkEyXkFqcGc@._V1_SX300.jpg,7.9,Akira Kurosawa,"Tatsuya Nakadai, Tsutomu Yamazaki, Ken'ichi Hagiwara",162 min
tt8108274,Tanhaji: The Unsung Warrior,2020,"Action, Biography, Drama",Action|Biography|Drama,"Tanhaji is an action epic about the titular Maratha warrior and Shivaji's military commander who lost his father in a battle and grew up to become a fierce warrior with powerful combat skills. When Mughal emperor Aurangzeb recruits his trusted guard Udaybhan to take control of the Kondhana Fort, Shivaji decides not to engage Tanhaji whose son is going to get married soon. However, as Tanhaji learns of Udaybhan's heading towards the fortress, he decides to take charge and stop the rival army from reaching their destination. This doesn't turn out to be easy as Udaybhan finds himself helped by people who don't want Tanhaji to succeed, resulting in battles and attacks that ensue as the plot unfolds.",https://m.media-amazon.com/images/M/MV5BNTRlMjdjYmEtZmY3MC00MzdhLWFiZmMtNGViZDRmYTJkNmY5XkEyXkFqcGc@._V1_SX300.jpg,7.5,Om Raut,"Ajay Devgn, Saif Ali Khan, Sharad Kelkar",135 min
tt0438315,Peaceful Warrior,2006,"Drama, Romance, Sport",Drama|Romance|Sport,"Dan Millman has it all: good grades, a shot at the Olympic team on the rings and girls lining up for the handsome Berkely college athlete all teams mates look up to with envy. Only one man shakes his confidence, an anonymous night gas station attendant, who like Socrates, keeps questioning every assumption in his life. Then a traffic crash shatters Dan's legs, and his bright future. Now Socrates's life coaching is to make or break Dan's revised ambition.",https://m.media-amazon.com/images/M/MV5BOGFiOGJmZjItMDQzMy00YTA0LWEyODMtNmRiYTI4OWYwNTk1XkEyXkFqcGc@._V1_SX300.jpg,7.2,Victor Salva,"Scott Mechlowicz, Nick Nolte, Amy Smart",120 min
tt0203632,The Princess and the Warrior,2000,"Drama, Mystery, Romance",Drama|Mystery|Romance,"Young nurse Sissi lives a secluded life, seemingly entirely devoted to her patients at Birkenhof asylum. Her first encounter with ex-soldier and drifter Bodo has a lasting impact. He causes an accident that results in her lying under a truck, unable to breathe. While he provides life-saving first aid, mesmerized Sissi begins to wonder whether he may be the man of her dreams. But when she tracks him down weeks later her affection is rejected, as Bodo is stuck somewhere between a traumatic past and a criminal future.",https://m.media-amazon.com/images/M/MV5BNGM1MzYzNmEtNjRiNC00YWVlLWE3YWEtMTZkN2M5MjkzNWM2XkEyXkFqcGc@._V1_SX300.jpg,7.4,Tom Tykwer,"Franka Potente, Benno Fürmann, Joachim Król",135 min
tt1104123,The Scorpion King 2: Rise of a Warrior,2008,"Action, Adventure, Fantasy",Action|Adventure|Fantasy,"In Ancient Akkad, Mathayus grows up as the proud son of Ashur, a captain in the world-renowned military corps of Black Scorpions, first-rate bodyguards, most of which are sent to courts wide away. By objecting to young Mathayus joining the corps, Ashur incurs the undying enmity of ruthless generalissimo Sargon, gets killed and the orphaned knave is shipped off to a desolate training camp for six years by king Hammurabi's clemency. When he returns as a Black Scorpio, Sargon has bloodily seized the throne and demands cruel proof of blind loyalty. Mathayus refuses, becoming a chased hero. With youth friends, the resourceful Greek Pollux and various mercenary warriors, he embarks on a daring quest to obtain a legendary sword from Sargon's magical ally, the war-goddess Astarte.",https://m.media-amazon.com/images/M/MV5BYTFmOWJjODYtMDkwZC00MDZjLWExY2UtMjI2M2I1NDIzZjdiXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_SX300.jpg,3.8,Russell Mulcahy,"Michael Copon, Karen David, Simon Quarterman, Tom Wu",109 min
tt0275083,The Warrior,2001,"Action, Drama, History",Action|Drama|History,"In 1375, China was in chaos between Yuan Dynasty and Ming Dynasty. Coryo (an ancient kingdom of Korea then) sent a delegation of many diplomats, soldiers and a silent slave to make peace with the new Chinese government. However, this delegation got charged as spies and sent in exile to a remote desert. On the way the group came across a Yuan troop, and the Coryo soldiers managed to survive the battle. They began the journey toward the faraway home country, where they met the Yuan troop again. When they found out the Yuan troop kidnapped a Ming princess, they decided to rescue her so that they could get a ship to go home. Then the battle began...",https://m.media-amazon.com/images/M/MV5BMDQ4MDg1MjQtNDdjZi00ZDQ2LTkwNDMtNTNhNDJiZmQ5MjJjXkEyXkFqcGc@._V1_SX300.jpg,7.1,Sung Soo Kim,"Jung Woo-sung, Ahn Sung-ki, Ju Jin-mo",158 min
tt2283362,Jumanji: Welcome to the Jungle,2017,"Action, Adventure, Comedy",Action|Adventure|Comedy,"In a brand-new Jumanji adventure, four high-school kids discover an old video-game console and are drawn into the game's jungle setting, literally becoming the adult avatars they chose. What they discover is that you don't just play Jumanji--you must survive it. To beat the game and return to the real world, they must go on the most dangerous adventure of their lives, discover what Alan Parrish left 20 years ago, and change the way they think about themselves --or they'll be stuck in the game forever, to be played by others without break.",https://m.media-amazon.com/images/M/MV5BZjI5MzdmODctYjA4NS00ZmMxLWJlOWUtOGVhMjA0OGMxMWYzXkEyXkFqcGc@._V1_SX300.jpg,6.9,Jake Kasdan,"Dwayne Johnson, Karen Gillan, Kevin Hart",119 min
